ID,Date,Latitude,Longitude,year,keep,Class,class_code,A00,A01,A02,A03,A04,A05,A06,A07,A08,A09,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A24,A25,A26,A27,A28,A29,A30,A31,A32,A33,A34,A35,A36,A37,A38,A39,A40,A41,A42,A43,A44,A45,A46,A47,A48,A49,A50,A51,A52,A53,A54,A55,A56,A57,A58,A59,A60,A61,A62,A63,B11_mean,B12_mean,B2_mean,B3_mean,B4_mean,B8A_mean,B8_mean,BSI_mean,NDWI_mean,VH_mean,VV_mean,mTGSI_mean
ns-24,2021-02-20,29.324413,30.809407,2021,True,greenveg,6,0.041584006151480196,-0.05911572472126105,0.19986159169550174,-0.029773164167627833,-0.14173010380622836,-0.007443291041906958,0.12456747404844293,0.1929104190695886,-0.2679584775086506,-0.07972318339100345,0.04822760476739715,0.15378700499807765,-0.010396001537870049,0.10340638216070744,0.24415224913494812,0.17279507881584008,-0.21413302575932336,0.05911572472126105,-0.017777777777777778,0.03844675124951941,-0.1085121107266436,-0.1085121107266436,0.029773164167627833,-0.0271280276816609,-0.01384083044982699,-0.024605920799692427,-0.012056901191849288,-0.07535563244905807,0.21413302575932336,-0.017777777777777778,-0.012056901191849288,-0.0629911572472126,-0.05911572472126105,-0.03844675124951941,-0.07111111111111111,0.34602076124567477,0.017777777777777778,0.0271280276816609,-0.2364628988850442,0.09842368319876971,0.2069357939254133,-0.09842368319876971,-0.15378700499807765,0.002214532871972318,0.17279507881584008,0.08421376393694734,-0.041584006151480196,0.11909265667051133,0.14173010380622836,0.19986159169550174,0.041584006151480196,0.041584006151480196,-0.05911572472126105,-0.11909265667051133,-0.05536332179930796,-0.019930795847750864,0.010396001537870049,0.05173394848135333,-0.31009611687812383,-0.03844675124951941,0.07111111111111111,-0.10340638216070744,-0.07111111111111111,0.08421376393694734,2129.954345703125,1127.695068359375,187.5564422607422,662.162353515625,257.1049499511719,4627.33056640625,4772.015625,-0.3476907312870026,-0.7536994814872742,-18.23231887817383,-12.84733295440674,-0.5085174441337585
ns-25,2021-05-23,29.698016,31.281064,2021,True,water,4,0.0271280276816609,-0.186082276047674,0.017777777777777778,0.044844290657439445,-0.07535563244905807,0.03844675124951941,0.017777777777777778,0.2288965782391388,-0.09356401384083046,-0.029773164167627833,0.2069357939254133,-0.024605920799692427,-0.09842368319876971,-0.0629911572472126,0.11909265667051133,0.01574778931180315,-0.003014225297962322,-0.15378700499807765,-0.06698961937716265,-0.003014225297962322,0.024605920799692427,0.044844290657439445,-0.0271280276816609,0.11374086889657825,-0.186082276047674,-0.12456747404844293,0.041584006151480196,-0.21413302575932336,0.28444444444444444,0.01574778931180315,-0.11374086889657825,0.16633602460592078,0.05173394848135333,-0.04822760476739715,-0.14173010380622836,0.1929104190695886,0.11909265667051133,-0.07111111111111111,-0.09356401384083046,0.09842368319876971,-0.03844675124951941,-0.22145328719723184,0.15378700499807765,-0.01574778931180315,-0.09842368319876971,0.16633602460592078,-0.24415224913494812,0.22145328719723184,-0.14769703960015382,-0.03543252595155709,0.012056901191849288,0.13016532103037293,-0.14173010380622836,-0.07535563244905807,-0.08882737408688965,-0.09842368319876971,-0.09356401384083046,0.05911572472126105,-0.01574778931180315,-0.0629911572472126,0.03844675124951941,-0.17279507881584008,0.05911572472126105,0.3278123798539023,687.7226688345683,523.9028370650774,763.6374046089724,906.3442621919299,754.159399288217,946.7119354562662,975.0165461903995,-0.0933084835864834,-0.03648212575113651,-28.01079447244861,-19.37456838863412,-0.1174066684295222
ns-26,2021-03-01,30.102338,31.237204,2021,True,bare,5,0.041584006151480196,-0.2599000384467512,0.05173394848135333,-0.024605920799692427,-0.08421376393694734,-0.2364628988850442,-0.003936947327950788,0.06698961937716265,-0.3553094963475586,0.09842368319876971,0.012056901191849288,0.10340638216070744,-0.05173394848135333,-0.09842368319876971,-0.11909265667051133,-0.14769703960015382,0.13016532103037293,0.17279507881584008,-0.07111111111111111,0.11909265667051133,-0.002214532871972318,0.07972318339100345,-0.13016532103037293,-0.041584006151480196,-0.044844290657439445,0.0629911572472126,-0.11374086889657825,0.09842368319876971,0.3014225297962323,0.07972318339100345,0.022206843521722412,-0.08882737408688965,-0.004982698961937716,-0.12456747404844293,0.03254133025759323,-0.0271280276816609,-0.2288965782391388,-0.041584006151480196,-0.08882737408688965,0.03543252595155709,0.008858131487889272,-0.2364628988850442,-0.010396001537870049,-0.14173010380622836,0.041584006151480196,0.2069357939254133,-0.11909265667051133,0.21413302575932336,0.11909265667051133,0.024605920799692427,-0.03254133025759323,0.2761399461745483,-0.003936947327950788,-0.044844290657439445,-0.03844675124951941,-0.11374086889657825,0.044844290657439445,-0.05911572472126105,-0.0271280276816609,-0.13588619761630144,0.11374086889657825,-0.14173010380622836,0.017777777777777778,0.09842368319876971,1256.5673828125,1257.354248046875,871.47021484375,1001.981201171875,1094.720947265625,1101.796264648438,1165.949829101562,0.07503759860992432,-0.07495277374982834,-11.7343578338623,-6.042895793914795,0.06184337288141251
ns-27,2021-10-22,36.386189,25.429873,2021,True,bare,5,0.0629911572472126,-0.019930795847750864,0.0271280276816609,0.03254133025759323,-0.03254133025759323,-0.08421376393694734,0.15378700499807765,0.044844290657439445,-0.15378700499807765,0.08421376393694734,0.15378700499807765,0.041584006151480196,-0.16633602460592078,-0.12456747404844293,-0.0271280276816609,-0.15378700499807765,0.2288965782391388,0.11374086889657825,-0.14769703960015382,0.11909265667051133,0.11374086889657825,-0.029773164167627833,-0.05173394848135333,-0.05173394848135333,-0.07111111111111111,-0.01384083044982699,-0.03543252595155709,0.09842368319876971,0.07535563244905807,0.11374086889657825,0.12456747404844293,-0.029773164167627833,0.2288965782391388,-0.17937716262975778,-0.019930795847750864,0.08882737408688965,-0.15378700499807765,0.13016532103037293,-0.2288965782391388,0.07535563244905807,0.07111111111111111,-0.29287197231833906,-0.1085121107266436,-0.10340638216070744,-0.04822760476739715,0.14769703960015382,-0.07111111111111111,0.11909265667051133,0.17937716262975778,0.09842368319876971,-0.17279507881584008,0.31009611687812383,-0.05536332179930796,0.03254133025759323,0.11909265667051133,-0.17279507881584008,-0.07111111111111111,-0.002214532871972318,0.04822760476739715,-0.04822760476739715,0.044844290657439445,-0.2599000384467512,-0.05173394848135333,0.12456747404844293,3172.257745070684,2971.635699559771,2216.396255735367,2491.219358413938,2755.274403211805,2909.355922929068,2900.625270492311,0.07710078067722774,-0.07749641989431685,-19.50780786181253,-12.15933181217738,0.04898259438692577
ns-28,2021-10-22,36.39817,25.431523,2021,True,water,4,-0.01574778931180315,-0.15378700499807765,-0.10340638216070744,-0.10340638216070744,-0.012056901191849288,-0.00024605920799692423,0.09356401384083046,0.22145328719723184,0.04822760476739715,-0.029773164167627833,0.10340638216070744,-0.012056901191849288,-0.0629911572472126,-0.15378700499807765,0.12456747404844293,-0.044844290657439445,0.09356401384083046,-0.01574778931180315,-0.06698961937716265,-0.01384083044982699,0.11374086889657825,0.12456747404844293,-0.044844290657439445,0.15378700499807765,-0.17279507881584008,-0.16000000000000003,0.008858131487889272,-0.1929104190695886,0.2069357939254133,0.0271280276816609,-0.16633602460592078,0.31009611687812383,0.06698961937716265,-0.041584006151480196,-0.09842368319876971,0.006151480199923107,0.07972318339100345,-0.03254133025759323,-0.0629911572472126,0.08882737408688965,0.03543252595155709,-0.34602076124567477,0.13588619761630144,-0.0271280276816609,-0.0629911572472126,0.186082276047674,-0.17279507881584008,0.12456747404844293,-0.11909265667051133,-0.029773164167627833,-0.008858131487889272,0.11374086889657825,-0.186082276047674,-0.0271280276816609,-0.044844290657439445,-0.11374086889657825,-0.1085121107266436,0.08882737408688965,0.012056901191849288,-0.000984236831987697,0.07972318339100345,-0.24415224913494812,0.13588619761630144,0.2599000384467512,993.83154296875,923.8099365234375,913.5896606445312,901.1231079101562,904.3822631835938,966.1771240234375,881.68896484375,0.02785851247608662,0.01050179451704025,-28.18709373474121,-21.88036727905273,0.007311942987143993
ns-40,2021-07-11,43.078104,-79.076388,2021,True,whitewater,3,0.05173394848135333,-0.05911572472126105,-0.029773164167627833,-0.15378700499807765,0.004982698961937716,-0.1085121107266436,-0.044844290657439445,-0.07535563244905807,-0.16000000000000003,0.16633602460592078,0.1085121107266436,-0.03844675124951941,-0.07535563244905807,-0.13016532103037293,-0.2679584775086506,0.07972318339100345,0.16633602460592078,-0.041584006151480196,-0.11374086889657825,0.03543252595155709,-0.0271280276816609,-0.10340638216070744,-0.05536332179930796,0.05911572472126105,-0.186082276047674,0.01574778931180315,-0.1929104190695886,-0.03543252595155709,-0.007443291041906958,-0.09356401384083046,-0.03543252595155709,0.08882737408688965,0.31009611687812383,-0.186082276047674,-0.0271280276816609,-0.019930795847750864,0.05536332179930796,0.05173394848135333,-0.05536332179930796,0.17279507881584008,-0.024605920799692427,0.10340638216070744,0.0629911572472126,0.012056901191849288,0.007443291041906958,0.24415224913494812,-0.024605920799692427,0.07535563244905807,0.09842368319876971,-0.08421376393694734,0.01384083044982699,0.2364628988850442,-0.13588619761630144,-0.044844290657439445,0.186082276047674,-0.03543252595155709,0.041584006151480196,0.21413302575932336,0.1085121107266436,0.0629911572472126,-0.16000000000000003,-0.34602076124567477,-0.13016532103037293,0.15378700499807765,466.7400512695312,219.4145202636719,6730.0888671875,6867.859375,6256.234375,4084.836181640625,4677.34423828125,-0.2577963471412659,0.1919412612915039,-17.45911407470703,-8.821155548095703,-0.1989616900682449
ns-41,2021-07-11,43.088598,-79.012736,2021,True,bare,5,0.1085121107266436,-0.17937716262975778,0.14769703960015382,-0.22145328719723184,0.04822760476739715,-0.13588619761630144,-0.0005536332179930795,-0.17937716262975778,-0.11374086889657825,-0.08882737408688965,0.28444444444444444,-0.0271280276816609,-0.11909265667051133,-0.05911572472126105,-0.2519646289888504,-0.08882737408688965,0.14173010380622836,0.09842368319876971,-0.09842368319876971,-0.017777777777777778,0.13588619761630144,-0.09842368319876971,-0.05911572472126105,-0.11374086889657825,-0.14173010380622836,0.0629911572472126,0.07111111111111111,0.03543252595155709,-0.008858131487889272,0.11374086889657825,0.11374086889657825,-0.017777777777777778,0.13016532103037293,-0.16633602460592078,-0.13588619761630144,-0.07111111111111111,-0.24415224913494812,0.012056901191849288,-0.01574778931180315,0.14769703960015382,-0.07111111111111111,-0.05911572472126105,0.01384083044982699,-0.09356401384083046,0.05173394848135333,0.07972318339100345,0.05173394848135333,0.01384083044982699,0.2364628988850442,-0.12456747404844293,0.017777777777777778,0.16000000000000003,-0.2519646289888504,-0.044844290657439445,0.16000000000000003,-0.07111111111111111,0.01574778931180315,0.041584006151480196,0.19986159169550174,-0.0271280276816609,-0.008858131487889272,-0.16633602460592078,-0.22145328719723184,0.07535563244905807,4199.2275390625,4379.03662109375,2717.203369140625,2788.105712890625,2904.170654296875,2876.447265625,3030.544677734375,0.1061803698539734,-0.04283665493130684,-17.52696800231934,-4.894283771514893,0.09750378131866455
ns-42,2021-07-11,43.177709,-78.965038,2021,True,greenveg,6,-0.007443291041906958,-0.004982698961937716,-0.06698961937716265,-0.05911572472126105,0.029773164167627833,-0.24415224913494812,0.09356401384083046,0.22145328719723184,0.13016532103037293,0.008858131487889272,0.19986159169550174,-0.1929104190695886,-0.08882737408688965,-0.03543252595155709,-0.3278123798539023,0.01574778931180315,-0.21413302575932336,-0.044844290657439445,-0.2069357939254133,-0.029773164167627833,0.12456747404844293,0.03543252595155709,-0.09356401384083046,-0.041584006151480196,0.14769703960015382,0.06698961937716265,-0.044844290657439445,0.08882737408688965,0.04822760476739715,0.10340638216070744,-0.019930795847750864,0.13016532103037293,-0.03543252595155709,-0.024605920799692427,0.17279507881584008,-0.14769703960015382,-0.09842368319876971,-0.15378700499807765,0.04822760476739715,-0.15378700499807765,-0.07535563244905807,-0.03844675124951941,0.15378700499807765,-0.03254133025759323,0.044844290657439445,0.05536332179930796,0.22145328719723184,-0.22145328719723184,0.2069357939254133,-0.13016532103037293,-0.14769703960015382,0.07111111111111111,-0.05173394848135333,-0.022206843521722412,0.044844290657439445,0.2519646289888504,0.17937716262975778,0.024605920799692427,-0.007443291041906958,0.01384083044982699,0.003936947327950788,-0.13588619761630144,-0.08421376393694734,0.08882737408688965,2124.15380859375,1319.123046875,410.3384704589844,552.923095703125,560.7384643554688,1905.553833007812,1853.446166992188,0.08508161455392838,-0.5397984981536865,-14.63714408874512,-8.292917251586914,-0.08154314756393433
ns-43,2021-08-06,-25.695608,-54.436719,2021,True,whitewater,3,-0.01384083044982699,-0.044844290657439445,-0.01574778931180315,0.05911572472126105,-0.09842368319876971,0.002214532871972318,0.1085121107266436,0.05536332179930796,-0.13588619761630144,0.186082276047674,0.1085121107266436,-0.06698961937716265,-0.15378700499807765,0.08421376393694734,-0.1085121107266436,0.13016532103037293,0.16633602460592078,-0.29287197231833906,0.01574778931180315,-0.03254133025759323,0.017777777777777778,-0.017777777777777778,-0.06698961937716265,0.0005536332179930795,-0.15378700499807765,-0.07535563244905807,-0.09842368319876971,0.11374086889657825,-0.12456747404844293,-0.03844675124951941,-0.09356401384083046,-0.06698961937716265,0.1929104190695886,-0.14173010380622836,-0.0015378700499807767,-0.03254133025759323,0.08882737408688965,0.0629911572472126,-0.19986159169550174,0.19986159169550174,-0.2069357939254133,0.17937716262975778,0.13588619761630144,0.09356401384083046,-0.05173394848135333,0.07111111111111111,-0.17279507881584008,0.05173394848135333,-0.007443291041906958,-0.07111111111111111,0.13588619761630144,0.1929104190695886,-0.28444444444444444,-0.03543252595155709,0.2519646289888504,-0.04822760476739715,0.05536332179930796,0.08421376393694734,0.29287197231833906,0.041584006151480196,0.012056901191849288,-0.19986159169550174,-0.024605920799692427,-0.007443291041906958,247.1338348388672,128.8996276855469,3059.84765625,3204.535400390625,2883.79931640625,1959.724853515625,2200.75830078125,-0.2482473105192184,0.1947883516550064,-22.70215606689453,-13.80818176269531,-0.1971274316310883
ns-44,2021-08-06,-25.679035,-54.43456,2021,True,greenveg,6,0.03543252595155709,0.01574778931180315,-0.041584006151480196,-0.09356401384083046,-0.0271280276816609,-0.12456747404844293,-0.012056901191849288,0.28444444444444444,-0.044844290657439445,0.16633602460592078,-0.04822760476739715,0.07111111111111111,-0.0271280276816609,0.14173010380622836,0.041584006151480196,0.11909265667051133,-0.17937716262975778,-0.0629911572472126,-0.004982698961937716,0.01574778931180315,0.05536332179930796,-0.05911572472126105,0.1929104190695886,0.16000000000000003,-0.07972318339100345,0.11374086889657825,-0.05173394848135333,0.09356401384083046,-0.16633602460592078,-0.14769703960015382,0.03543252595155709,-0.14769703960015382,0.2069357939254133,-0.3014225297962323,-0.16633602460592078,-0.12456747404844293,-0.002214532871972318,0.03844675124951941,-0.1085121107266436,-0.08882737408688965,-0.2364628988850442,0.024605920799692427,0.029773164167627833,0.08882737408688965,0.29287197231833906,-0.08882737408688965,-0.10340638216070744,0.08421376393694734,0.07972318339100345,-0.024605920799692427,0.03543252595155709,-0.16000000000000003,-0.17279507881584008,0.21413302575932336,-0.12456747404844293,0.024605920799692427,-0.10340638216070744,-0.041584006151480196,0.08421376393694734,-0.0271280276816609,0.10340638216070744,-0.21413302575932336,0.05173394848135333,-0.16633602460592078,1118.546020507812,458.2014465332031,144.1795654296875,287.1007385253906,151.5284729003906,2972.16064453125,2925.528564453125,-0.4113242030143738,-0.8212881088256836,-14.47920322418213,-8.03274154663086,-0.6180503964424133
ns-45,2021-07-11,-3.13706,-60.05901,2021,True,water,4,-0.04822760476739715,-0.05536332179930796,-0.14769703960015382,-0.10340638216070744,0.019930795847750864,0.09842368319876971,0.11909265667051133,0.07535563244905807,0.06698961937716265,0.09842368319876971,0.17937716262975778,-0.08421376393694734,-0.029773164167627833,-0.11909265667051133,0.044844290657439445,-0.0005536332179930795,-0.07111111111111111,-0.14769703960015382,0.029773164167627833,-0.06698961937716265,0.0629911572472126,0.29287197231833906,-0.10340638216070744,0.2599000384467512,-0.07972318339100345,-0.16000000000000003,0.08421376393694734,-0.28444444444444444,0.0629911572472126,0.006151480199923107,-0.11909265667051133,0.2599000384467512,-0.010396001537870049,-0.07972318339100345,-0.2599000384467512,-0.012056901191849288,0.1085121107266436,-0.07111111111111111,0.07535563244905807,0.21413302575932336,-0.10340638216070744,-0.05911572472126105,0.1929104190695886,0.01384083044982699,-0.11374086889657825,0.11374086889657825,-0.21413302575932336,0.11374086889657825,-0.11909265667051133,-0.029773164167627833,0.09356401384083046,0.17937716262975778,-0.186082276047674,0.13588619761630144,0.05536332179930796,0.017777777777777778,0.09842368319876971,0.0629911572472126,0.12456747404844293,-0.07111111111111111,0.07535563244905807,-0.022206843521722412,0.05911572472126105,0.14173010380622836,76.71046030239795,64.92821577778014,246.0353622436523,216.8106450959454,197.7441000750685,160.6310788852962,158.9008572796198,-0.1918952970758198,0.1541951755135078,-29.05111096599909,-21.61961034339244,-0.1607868517125685
fwc-0,2021-07-05,29.730596,-81.237004,2021,True,sand,1,0.029773164167627833,-0.09842368319876971,0.041584006151480196,0.10340638216070744,-0.10340638216070744,0.017777777777777778,-0.07972318339100345,-0.03543252595155709,-0.14173010380622836,0.24415224913494812,0.1085121107266436,-0.06698961937716265,-0.17937716262975778,-0.08882737408688965,-0.06698961937716265,0.13588619761630144,0.05173394848135333,-0.12456747404844293,-0.07111111111111111,0.12456747404844293,0.044844290657439445,-0.03543252595155709,-0.07972318339100345,-0.07972318339100345,-0.15378700499807765,-0.003014225297962322,0.07111111111111111,0.007443291041906958,-0.17279507881584008,0.11909265667051133,0.10340638216070744,0.07972318339100345,0.12456747404844293,-0.0271280276816609,-0.2069357939254133,0.019930795847750864,0.044844290657439445,0.15378700499807765,-0.041584006151480196,0.2288965782391388,0.05536332179930796,0.08421376393694734,0.11374086889657825,0.08882737408688965,-0.017777777777777778,0.2069357939254133,-0.05911572472126105,-0.07972318339100345,0.186082276047674,-0.186082276047674,0.07111111111111111,0.19986159169550174,-0.14173010380622836,-0.022206843521722412,0.2288965782391388,-0.29287197231833906,0.05911572472126105,0.2519646289888504,0.2599000384467512,-0.006151480199923107,-0.09842368319876971,-0.09356401384083046,-0.04822760476739715,-0.03844675124951941,4537.1494140625,4212.65673828125,2961.282958984375,3431.744140625,3729.6318359375,4297.1396484375,4415.93212890625,0.05923793464899063,-0.1303507536649704,-24.23909568786621,-17.61380577087402,0.03183742985129356
fwc-4,2021-01-04,30.363937,-86.301247,2021,True,sand,1,-0.03254133025759323,-0.11374086889657825,-0.012056901191849288,0.041584006151480196,-0.0271280276816609,-0.09842368319876971,-0.07111111111111111,0.0015378700499807767,-0.12456747404844293,0.186082276047674,-0.019930795847750864,-0.05536332179930796,-0.2288965782391388,-0.09842368319876971,-0.07972318339100345,0.12456747404844293,0.019930795847750864,-0.07972318339100345,0.022206843521722412,-0.004982698961937716,0.08421376393694734,-0.08882737408688965,-0.15378700499807765,-0.03844675124951941,-0.14769703960015382,-0.07111111111111111,0.11374086889657825,0.041584006151480196,-0.19986159169550174,-0.041584006151480196,0.08421376393694734,0.05911572472126105,0.1085121107266436,0.03844675124951941,-0.2519646289888504,-0.12456747404844293,-0.04822760476739715,0.2069357939254133,0.03254133025759323,0.17279507881584008,0.15378700499807765,0.14173010380622836,0.13016532103037293,0.08882737408688965,0.022206843521722412,0.2069357939254133,-0.041584006151480196,-0.10340638216070744,0.11374086889657825,-0.09842368319876971,0.01574778931180315,0.24415224913494812,-0.16000000000000003,-0.07111111111111111,0.2288965782391388,-0.2069357939254133,0.05173394848135333,0.2519646289888504,0.3014225297962323,0.017777777777777778,-0.14173010380622836,-0.06698961937716265,-0.11374086889657825,-0.0271280276816609,5174.60546875,4864.31201171875,5328.5595703125,5651.7568359375,5849.73876953125,5931.48876953125,6358.99560546875,-0.03012349270284176,-0.05633388459682465,-26.13426971435547,-19.17167091369629,-0.03551219776272774
fwc-5,2021-01-04,30.383364,-86.850119,2021,True,sand,1,-0.07535563244905807,-0.11374086889657825,0.012056901191849288,0.09356401384083046,-0.044844290657439445,0.01384083044982699,-0.05911572472126105,0.01574778931180315,-0.06698961937716265,0.28444444444444444,-0.029773164167627833,-0.08882737408688965,-0.28444444444444444,-0.09356401384083046,-0.01574778931180315,0.14769703960015382,-0.0629911572472126,-0.05911572472126105,0.03254133025759323,-0.0015378700499807767,0.044844290657439445,-0.05173394848135333,-0.17937716262975778,-0.05536332179930796,-0.09842368319876971,-0.01574778931180315,0.15378700499807765,-0.010396001537870049,-0.22145328719723184,-0.0271280276816609,0.11909265667051133,0.041584006151480196,0.13016532103037293,0.0271280276816609,-0.2364628988850442,-0.09356401384083046,-0.0271280276816609,0.21413302575932336,0.05536332179930796,0.16633602460592078,0.14769703960015382,0.13016532103037293,0.06698961937716265,0.08421376393694734,-0.019930795847750864,0.14769703960015382,0.017777777777777778,-0.10340638216070744,0.1085121107266436,-0.01574778931180315,0.024605920799692427,0.16000000000000003,-0.14173010380622836,-0.041584006151480196,0.2288965782391388,-0.2519646289888504,0.08421376393694734,0.21413302575932336,0.2761399461745483,0.05173394848135333,-0.1929104190695886,-0.04822760476739715,-0.09842368319876971,-0.08421376393694734,6100.89404296875,5493.72119140625,4333.53857421875,4630.09619140625,4911.9228515625,5797.73095703125,5523.73095703125,0.05584407970309258,-0.08928921073675156,-27.53454971313477,-18.93913459777832,0.02209567278623581
wilkerson-1,2021-04-25,28.858429,70.391257,2021,True,sand,1,0.14769703960015382,-0.1085121107266436,0.16633602460592078,0.21413302575932336,0.017777777777777778,-0.041584006151480196,0.024605920799692427,0.10340638216070744,-0.186082276047674,0.29287197231833906,0.3188927335640138,-0.010396001537870049,-0.22145328719723184,-0.029773164167627833,0.044844290657439445,0.03844675124951941,-0.15378700499807765,-0.14769703960015382,0.07111111111111111,-0.0629911572472126,-0.03543252595155709,0.13016532103037293,-0.2069357939254133,-0.19986159169550174,-0.08882737408688965,-0.07972318339100345,0.17937716262975778,-0.022206843521722412,0.09842368319876971,0.002214532871972318,0.11909265667051133,0.029773164167627833,0.04822760476739715,-0.11909265667051133,-0.2364628988850442,0.09842368319876971,-0.12456747404844293,0.11374086889657825,0.017777777777777778,0.16633602460592078,0.16633602460592078,0.10340638216070744,0.09842368319876971,-0.2288965782391388,-0.11374086889657825,0.0629911572472126,0.017777777777777778,0.03254133025759323,0.008858131487889272,-0.08421376393694734,-0.003014225297962322,0.1929104190695886,-0.029773164167627833,-0.16633602460592078,0.05536332179930796,-0.0271280276816609,0.16000000000000003,-0.044844290657439445,0.019930795847750864,-0.1085121107266436,0.05173394848135333,0.017777777777777778,-0.017777777777777778,-0.012056901191849288,3659.216064453125,3750.674560546875,2267.971923828125,2601.735595703125,2789.910888671875,2911.259033203125,3036.44921875,0.09740321338176727,-0.07710346579551697,-26.54742622375488,-21.68590927124023,0.08557716012001038
wilkerson-2,2021-04-30,9.141009,4.797954,2021,True,sand,1,0.002214532871972318,-0.0015378700499807767,0.2364628988850442,-0.012056901191849288,-0.16633602460592078,0.16633602460592078,-0.13016532103037293,0.09356401384083046,-0.16000000000000003,0.07111111111111111,0.14769703960015382,-0.1929104190695886,-0.1929104190695886,-0.003936947327950788,0.03543252595155709,0.14173010380622836,0.022206843521722412,-0.08882737408688965,-0.11909265667051133,0.13016532103037293,-0.01574778931180315,0.21413302575932336,0.08421376393694734,0.06698961937716265,-0.11374086889657825,-0.11909265667051133,0.1929104190695886,-0.14769703960015382,-0.09356401384083046,0.13588619761630144,0.022206843521722412,0.2069357939254133,0.003014225297962322,-0.1085121107266436,-0.0629911572472126,0.041584006151480196,-0.13016532103037293,0.10340638216070744,0.06698961937716265,0.11374086889657825,-0.0629911572472126,0.07535563244905807,-0.1085121107266436,0.07972318339100345,-0.08421376393694734,0.07535563244905807,-0.21413302575932336,0.041584006151480196,-0.10340638216070744,-0.07535563244905807,0.13588619761630144,0.2679584775086506,-0.1929104190695886,-0.08882737408688965,0.12456747404844293,0.05173394848135333,0.21413302575932336,0.19986159169550174,-0.10340638216070744,0.11374086889657825,-0.14173010380622836,-0.07111111111111111,-0.019930795847750864,0.07535563244905807,2629.39697265625,2559.698486328125,1395.86767578125,2112.573486328125,2420.029296875,2276.88232421875,2363.441162109375,0.1443719416856766,-0.03857876732945442,-27.19474601745605,-18.45791244506836,0.108223631978035
moz-1,2022-07-22,-24.505472,33.012067,2022,True,sand,1,-0.11374086889657825,0.19986159169550174,0.11909265667051133,0.08421376393694734,-0.21413302575932336,0.017777777777777778,0.12456747404844293,0.22145328719723184,-0.16000000000000003,0.041584006151480196,0.05173394848135333,-0.04822760476739715,-0.2519646289888504,0.06698961937716265,0.01384083044982699,0.003936947327950788,0.0271280276816609,0.07111111111111111,-0.03844675124951941,-0.022206843521722412,0.2069357939254133,0.17279507881584008,-0.2069357939254133,-0.03254133025759323,-0.11374086889657825,-0.12456747404844293,0.11909265667051133,0.024605920799692427,-0.07535563244905807,-0.11909265667051133,0.05173394848135333,-0.08882737408688965,0.17279507881584008,-0.17937716262975778,-0.08882737408688965,0.11374086889657825,-0.09356401384083046,0.05536332179930796,-0.024605920799692427,0.15378700499807765,-0.09842368319876971,0.1085121107266436,-0.04822760476739715,0.1085121107266436,-0.17937716262975778,-0.14769703960015382,-0.029773164167627833,-0.15378700499807765,0.07535563244905807,-0.07972318339100345,0.14769703960015382,0.15378700499807765,-0.21413302575932336,0.19986159169550174,-0.041584006151480196,-0.2288965782391388,0.07111111111111111,0.017777777777777778,0.17937716262975778,0.17279507881584008,0.08882737408688965,-0.022206843521722412,0.06698961937716265,-0.08882737408688965,4820.5986328125,4634.154296875,1331.187377929688,2068.615478515625,2863.751708984375,3480.37109375,3367.396484375,0.2410751134157181,-0.23895663022995,-27.10304832458496,-15.35498905181885,0.1962155252695084
moz-5,2022-07-22,-25.353174,32.327378,2022,True,sand,1,-0.09842368319876971,0.19986159169550174,0.12456747404844293,0.007443291041906958,-0.1929104190695886,0.08882737408688965,0.05911572472126105,0.29287197231833906,-0.14769703960015382,0.05911572472126105,0.05173394848135333,-0.044844290657439445,-0.11374086889657825,0.09842368319876971,-0.05173394848135333,-0.010396001537870049,0.05173394848135333,0.01384083044982699,-0.07972318339100345,-0.07535563244905807,0.186082276047674,0.0629911572472126,-0.17279507881584008,0.012056901191849288,-0.12456747404844293,-0.022206843521722412,0.03254133025759323,0.13016532103037293,-0.2069357939254133,-0.041584006151480196,-0.01574778931180315,-0.11909265667051133,0.16633602460592078,-0.1929104190695886,-0.07535563244905807,0.11374086889657825,-0.15378700499807765,0.08882737408688965,-0.13588619761630144,0.21413302575932336,-0.0629911572472126,0.03844675124951941,-0.04822760476739715,0.17279507881584008,-0.1085121107266436,-0.06698961937716265,0.04822760476739715,-0.14173010380622836,-0.012056901191849288,-0.14173010380622836,0.1085121107266436,0.13016532103037293,-0.1929104190695886,0.186082276047674,-0.0629911572472126,-0.2679584775086506,0.07535563244905807,0.0629911572472126,0.21413302575932336,0.10340638216070744,0.05536332179930796,-0.06698961937716265,0.12456747404844293,-0.15378700499807765,4753.34130859375,4290.33740234375,1262.59130859375,1909.269897460938,2605.611083984375,3693.53564453125,3663.551513671875,0.1977183669805527,-0.3168990015983582,-22.25462532043457,-14.24330139160156,0.1428497433662415
